Date (days); distance (AU)
22.07.1987 ; 0.998947
23.07.1987 ; 1.00784
24.07.1987 ; 1.01678
25.07.1987 ; 1.02574
26.07.1987 ; 1.03474
27.07.1987 ; 1.04376
28.07.1987 ; 1.05282
29.07.1987 ; 1.0619
30.07.1987 ; 1.07101
31.07.1987 ; 1.08014
01.08.1987 ; 1.08929
02.08.1987 ; 1.09847
03.08.1987 ; 1.10767
04.08.1987 ; 1.11689
05.08.1987 ; 1.12612
06.08.1987 ; 1.13537
07.08.1987 ; 1.14464
08.08.1987 ; 1.15392
09.08.1987 ; 1.16322
10.08.1987 ; 1.17253
11.08.1987 ; 1.18185
12.08.1987 ; 1.19118
13.08.1987 ; 1.20052
14.08.1987 ; 1.20986
15.08.1987 ; 1.21922
16.08.1987 ; 1.22858
17.08.1987 ; 1.23794
18.08.1987 ; 1.24731
19.08.1987 ; 1.25668
20.08.1987 ; 1.26606
21.08.1987 ; 1.27543
22.08.1987 ; 1.28481
23.08.1987 ; 1.29419
24.08.1987 ; 1.30356
25.08.1987 ; 1.31293
26.08.1987 ; 1.3223
27.08.1987 ; 1.33167
28.08.1987 ; 1.34103
29.08.1987 ; 1.35038
30.08.1987 ; 1.35973
31.08.1987 ; 1.36907
01.09.1987 ; 1.37841
02.09.1987 ; 1.38773
03.09.1987 ; 1.39705
04.09.1987 ; 1.40635
05.09.1987 ; 1.41565
06.09.1987 ; 1.42493
07.09.1987 ; 1.4342
08.09.1987 ; 1.44346
09.09.1987 ; 1.4527
10.09.1987 ; 1.46193
11.09.1987 ; 1.47115
12.09.1987 ; 1.48034
13.09.1987 ; 1.48953
14.09.1987 ; 1.49869
15.09.1987 ; 1.50784
16.09.1987 ; 1.51696
17.09.1987 ; 1.52607
18.09.1987 ; 1.53516
19.09.1987 ; 1.54423
20.09.1987 ; 1.55328
21.09.1987 ; 1.5623
22.09.1987 ; 1.57131
23.09.1987 ; 1.58029
24.09.1987 ; 1.58925
25.09.1987 ; 1.59818
26.09.1987 ; 1.60709
27.09.1987 ; 1.61597
28.09.1987 ; 1.62483
29.09.1987 ; 1.63366
30.09.1987 ; 1.64246
01.10.1987 ; 1.65124
02.10.1987 ; 1.65998
03.10.1987 ; 1.6687
04.10.1987 ; 1.67739
05.10.1987 ; 1.68605
06.10.1987 ; 1.69468
07.10.1987 ; 1.70328
08.10.1987 ; 1.71185
09.10.1987 ; 1.72038
10.10.1987 ; 1.72888
11.10.1987 ; 1.73735
12.10.1987 ; 1.74579
13.10.1987 ; 1.75419
14.10.1987 ; 1.76256
15.10.1987 ; 1.77089
16.10.1987 ; 1.77919
17.10.1987 ; 1.78745
18.10.1987 ; 1.79568
19.10.1987 ; 1.80387
20.10.1987 ; 1.81202
21.10.1987 ; 1.82013
22.10.1987 ; 1.8282
23.10.1987 ; 1.83624
24.10.1987 ; 1.84424
25.10.1987 ; 1.85219
26.10.1987 ; 1.86011
27.10.1987 ; 1.86799
28.10.1987 ; 1.87582
29.10.1987 ; 1.88361
30.10.1987 ; 1.89137
31.10.1987 ; 1.89908
01.11.1987 ; 1.90674
02.11.1987 ; 1.91437
03.11.1987 ; 1.92195
04.11.1987 ; 1.92948
05.11.1987 ; 1.93698
06.11.1987 ; 1.94442
07.11.1987 ; 1.95182
08.11.1987 ; 1.95918
09.11.1987 ; 1.96649
10.11.1987 ; 1.97376
11.11.1987 ; 1.98098
12.11.1987 ; 1.98815
13.11.1987 ; 1.99527
14.11.1987 ; 2.00235
15.11.1987 ; 2.00938
16.11.1987 ; 2.01636
17.11.1987 ; 2.02329
18.11.1987 ; 2.03017
19.11.1987 ; 2.037
20.11.1987 ; 2.04379
21.11.1987 ; 2.05052
22.11.1987 ; 2.0572
23.11.1987 ; 2.06384
24.11.1987 ; 2.07042
25.11.1987 ; 2.07695
26.11.1987 ; 2.08343
27.11.1987 ; 2.08986
28.11.1987 ; 2.09623
29.11.1987 ; 2.10256
30.11.1987 ; 2.10883
01.12.1987 ; 2.11505
02.12.1987 ; 2.12122
03.12.1987 ; 2.12733
04.12.1987 ; 2.13339
05.12.1987 ; 2.13939
06.12.1987 ; 2.14535
07.12.1987 ; 2.15124
08.12.1987 ; 2.15709
09.12.1987 ; 2.16288
10.12.1987 ; 2.16861
11.12.1987 ; 2.17429
12.12.1987 ; 2.17992
13.12.1987 ; 2.18549
14.12.1987 ; 2.191
15.12.1987 ; 2.19646
16.12.1987 ; 2.20187
17.12.1987 ; 2.20722
18.12.1987 ; 2.21251
19.12.1987 ; 2.21774
20.12.1987 ; 2.22293
21.12.1987 ; 2.22805
22.12.1987 ; 2.23312
23.12.1987 ; 2.23813
24.12.1987 ; 2.24308
25.12.1987 ; 2.24798
26.12.1987 ; 2.25282
27.12.1987 ; 2.25761
28.12.1987 ; 2.26233
29.12.1987 ; 2.267
30.12.1987 ; 2.27162
31.12.1987 ; 2.27618
01.01.1988 ; 2.28068
02.01.1988 ; 2.28512
03.01.1988 ; 2.2895
04.01.1988 ; 2.29383
05.01.1988 ; 2.2981
06.01.1988 ; 2.30232
07.01.1988 ; 2.30648
08.01.1988 ; 2.31058
09.01.1988 ; 2.31462
10.01.1988 ; 2.31861
11.01.1988 ; 2.32254
12.01.1988 ; 2.32641
13.01.1988 ; 2.33022
14.01.1988 ; 2.33398
15.01.1988 ; 2.33768
16.01.1988 ; 2.34133
17.01.1988 ; 2.34492
18.01.1988 ; 2.34845
19.01.1988 ; 2.35192
20.01.1988 ; 2.35534
21.01.1988 ; 2.35871
22.01.1988 ; 2.36201
23.01.1988 ; 2.36526
24.01.1988 ; 2.36846
25.01.1988 ; 2.3716
26.01.1988 ; 2.37468
27.01.1988 ; 2.37771
28.01.1988 ; 2.38068
29.01.1988 ; 2.3836
30.01.1988 ; 2.38646
31.01.1988 ; 2.38927
01.02.1988 ; 2.39202
02.02.1988 ; 2.39472
03.02.1988 ; 2.39736
04.02.1988 ; 2.39996
05.02.1988 ; 2.40249
06.02.1988 ; 2.40497
07.02.1988 ; 2.4074
08.02.1988 ; 2.40978
09.02.1988 ; 2.4121
10.02.1988 ; 2.41437
11.02.1988 ; 2.41659
12.02.1988 ; 2.41876
13.02.1988 ; 2.42087
14.02.1988 ; 2.42293
15.02.1988 ; 2.42494
16.02.1988 ; 2.4269
17.02.1988 ; 2.42881
18.02.1988 ; 2.43066
19.02.1988 ; 2.43247
20.02.1988 ; 2.43423
21.02.1988 ; 2.43593
22.02.1988 ; 2.43759
23.02.1988 ; 2.4392
24.02.1988 ; 2.44076
25.02.1988 ; 2.44227
26.02.1988 ; 2.44373
27.02.1988 ; 2.44514
28.02.1988 ; 2.44651
29.02.1988 ; 2.44783
01.03.1988 ; 2.4491
02.03.1988 ; 2.45033
03.03.1988 ; 2.45151
04.03.1988 ; 2.45264
05.03.1988 ; 2.45372
06.03.1988 ; 2.45477
07.03.1988 ; 2.45576
08.03.1988 ; 2.45672
09.03.1988 ; 2.45762
10.03.1988 ; 2.45849
11.03.1988 ; 2.45931
12.03.1988 ; 2.46008
13.03.1988 ; 2.46082
14.03.1988 ; 2.46151
15.03.1988 ; 2.46216
16.03.1988 ; 2.46277
17.03.1988 ; 2.46334
18.03.1988 ; 2.46386
19.03.1988 ; 2.46435
20.03.1988 ; 2.46479
21.03.1988 ; 2.4652
22.03.1988 ; 2.46556
23.03.1988 ; 2.46589
24.03.1988 ; 2.46618
25.03.1988 ; 2.46643
26.03.1988 ; 2.46664
27.03.1988 ; 2.46682
28.03.1988 ; 2.46695
29.03.1988 ; 2.46705
30.03.1988 ; 2.46712
31.03.1988 ; 2.46715
01.04.1988 ; 2.46714
02.04.1988 ; 2.4671
03.04.1988 ; 2.46703
04.04.1988 ; 2.46692
05.04.1988 ; 2.46677
06.04.1988 ; 2.46659
07.04.1988 ; 2.46638
08.04.1988 ; 2.46614
09.04.1988 ; 2.46587
10.04.1988 ; 2.46556
11.04.1988 ; 2.46522
12.04.1988 ; 2.46485
13.04.1988 ; 2.46445
14.04.1988 ; 2.46402
15.04.1988 ; 2.46356
16.04.1988 ; 2.46307
17.04.1988 ; 2.46255
18.04.1988 ; 2.462
19.04.1988 ; 2.46143
20.04.1988 ; 2.46082
21.04.1988 ; 2.46019
22.04.1988 ; 2.45954
23.04.1988 ; 2.45885
24.04.1988 ; 2.45814
25.04.1988 ; 2.4574
26.04.1988 ; 2.45664
27.04.1988 ; 2.45585
28.04.1988 ; 2.45504
29.04.1988 ; 2.4542
30.04.1988 ; 2.45334
01.05.1988 ; 2.45246
02.05.1988 ; 2.45155
03.05.1988 ; 2.45062
04.05.1988 ; 2.44967
05.05.1988 ; 2.44869
06.05.1988 ; 2.44769
07.05.1988 ; 2.44667
08.05.1988 ; 2.44563
09.05.1988 ; 2.44457
10.05.1988 ; 2.44349
11.05.1988 ; 2.44239
12.05.1988 ; 2.44127
13.05.1988 ; 2.44013
14.05.1988 ; 2.43897
15.05.1988 ; 2.43779
16.05.1988 ; 2.43659
17.05.1988 ; 2.43538
18.05.1988 ; 2.43415
19.05.1988 ; 2.4329
20.05.1988 ; 2.43163
21.05.1988 ; 2.43034
22.05.1988 ; 2.42904
23.05.1988 ; 2.42773
24.05.1988 ; 2.42639
25.05.1988 ; 2.42504
26.05.1988 ; 2.42368
27.05.1988 ; 2.4223
28.05.1988 ; 2.42091
29.05.1988 ; 2.4195
30.05.1988 ; 2.41807
31.05.1988 ; 2.41664
01.06.1988 ; 2.41519
02.06.1988 ; 2.41372
03.06.1988 ; 2.41224
04.06.1988 ; 2.41075
05.06.1988 ; 2.40925
06.06.1988 ; 2.40773
07.06.1988 ; 2.4062
08.06.1988 ; 2.40466
09.06.1988 ; 2.40311
10.06.1988 ; 2.40155
11.06.1988 ; 2.39997
12.06.1988 ; 2.39838
13.06.1988 ; 2.39678
14.06.1988 ; 2.39518
15.06.1988 ; 2.39356
16.06.1988 ; 2.39192
17.06.1988 ; 2.39028
18.06.1988 ; 2.38863
19.06.1988 ; 2.38697
20.06.1988 ; 2.3853
21.06.1988 ; 2.38362
22.06.1988 ; 2.38193
23.06.1988 ; 2.38023
24.06.1988 ; 2.37852
25.06.1988 ; 2.37681
26.06.1988 ; 2.37508
27.06.1988 ; 2.37334
28.06.1988 ; 2.3716
29.06.1988 ; 2.36985
30.06.1988 ; 2.36808
01.07.1988 ; 2.36631
02.07.1988 ; 2.36454
03.07.1988 ; 2.36275
04.07.1988 ; 2.36095
05.07.1988 ; 2.35915
06.07.1988 ; 2.35734
07.07.1988 ; 2.35552
08.07.1988 ; 2.35369
09.07.1988 ; 2.35186
10.07.1988 ; 2.35002
11.07.1988 ; 2.34817
12.07.1988 ; 2.34631
13.07.1988 ; 2.34444
14.07.1988 ; 2.34257
15.07.1988 ; 2.34069
16.07.1988 ; 2.3388
17.07.1988 ; 2.3369
18.07.1988 ; 2.335
19.07.1988 ; 2.33309
20.07.1988 ; 2.33117
21.07.1988 ; 2.32924
22.07.1988 ; 2.3273
23.07.1988 ; 2.32536
24.07.1988 ; 2.32341
25.07.1988 ; 2.32145
26.07.1988 ; 2.31949
27.07.1988 ; 2.31751
28.07.1988 ; 2.31553
29.07.1988 ; 2.31354
30.07.1988 ; 2.31154
31.07.1988 ; 2.30953
01.08.1988 ; 2.30752
02.08.1988 ; 2.3055
03.08.1988 ; 2.30346
04.08.1988 ; 2.30142
05.08.1988 ; 2.29938
06.08.1988 ; 2.29732
07.08.1988 ; 2.29525
08.08.1988 ; 2.29318
09.08.1988 ; 2.29109
10.08.1988 ; 2.289
11.08.1988 ; 2.28689
12.08.1988 ; 2.28478
13.08.1988 ; 2.28266
14.08.1988 ; 2.28053
15.08.1988 ; 2.27838
16.08.1988 ; 2.27623
17.08.1988 ; 2.27407
18.08.1988 ; 2.2719
19.08.1988 ; 2.26971
20.08.1988 ; 2.26752
21.08.1988 ; 2.26531
22.08.1988 ; 2.2631
23.08.1988 ; 2.26087
24.08.1988 ; 2.25863
25.08.1988 ; 2.25638
26.08.1988 ; 2.25411
27.08.1988 ; 2.25184
28.08.1988 ; 2.24955
29.08.1988 ; 2.24725
30.08.1988 ; 2.24494
31.08.1988 ; 2.24261
01.09.1988 ; 2.24027
02.09.1988 ; 2.23792
03.09.1988 ; 2.23555
04.09.1988 ; 2.23317
05.09.1988 ; 2.23077
06.09.1988 ; 2.22837
07.09.1988 ; 2.22594
08.09.1988 ; 2.2235
09.09.1988 ; 2.22105
10.09.1988 ; 2.21858
11.09.1988 ; 2.21609
12.09.1988 ; 2.21359
13.09.1988 ; 2.21107
14.09.1988 ; 2.20853
15.09.1988 ; 2.20598
16.09.1988 ; 2.20341
17.09.1988 ; 2.20083
18.09.1988 ; 2.19822
19.09.1988 ; 2.1956
20.09.1988 ; 2.19296
21.09.1988 ; 2.1903
22.09.1988 ; 2.18762
23.09.1988 ; 2.18493
24.09.1988 ; 2.18221
25.09.1988 ; 2.17947
26.09.1988 ; 2.17672
27.09.1988 ; 2.17394
28.09.1988 ; 2.17114
29.09.1988 ; 2.16832
30.09.1988 ; 2.16548
01.10.1988 ; 2.16262
02.10.1988 ; 2.15974
03.10.1988 ; 2.15683
04.10.1988 ; 2.1539
05.10.1988 ; 2.15095
06.10.1988 ; 2.14798
07.10.1988 ; 2.14498
08.10.1988 ; 2.14196
09.10.1988 ; 2.13891
10.10.1988 ; 2.13584
11.10.1988 ; 2.13275
12.10.1988 ; 2.12963
13.10.1988 ; 2.12648
14.10.1988 ; 2.12331
15.10.1988 ; 2.12012
16.10.1988 ; 2.11689
17.10.1988 ; 2.11365
18.10.1988 ; 2.11037
19.10.1988 ; 2.10707
20.10.1988 ; 2.10373
21.10.1988 ; 2.10038
22.10.1988 ; 2.09699
23.10.1988 ; 2.09357
24.10.1988 ; 2.09013
25.10.1988 ; 2.08666
26.10.1988 ; 2.08315
27.10.1988 ; 2.07962
28.10.1988 ; 2.07606
29.10.1988 ; 2.07247
30.10.1988 ; 2.06884
31.10.1988 ; 2.06519
01.11.1988 ; 2.06151
02.11.1988 ; 2.05779
03.11.1988 ; 2.05404
04.11.1988 ; 2.05026
05.11.1988 ; 2.04645
06.11.1988 ; 2.04261
07.11.1988 ; 2.03873
08.11.1988 ; 2.03482
09.11.1988 ; 2.03088
10.11.1988 ; 2.0269
11.11.1988 ; 2.02289
12.11.1988 ; 2.01885
13.11.1988 ; 2.01477
14.11.1988 ; 2.01065
15.11.1988 ; 2.0065
16.11.1988 ; 2.00232
17.11.1988 ; 1.9981
18.11.1988 ; 1.99385
19.11.1988 ; 1.98956
20.11.1988 ; 1.98523
21.11.1988 ; 1.98087
22.11.1988 ; 1.97647
23.11.1988 ; 1.97204
24.11.1988 ; 1.96757
25.11.1988 ; 1.96306
26.11.1988 ; 1.95851
27.11.1988 ; 1.95393
28.11.1988 ; 1.94931
29.11.1988 ; 1.94465
30.11.1988 ; 1.93995
01.12.1988 ; 1.93522
02.12.1988 ; 1.93045
03.12.1988 ; 1.92564
04.12.1988 ; 1.92079
05.12.1988 ; 1.9159
06.12.1988 ; 1.91097
07.12.1988 ; 1.90601
08.12.1988 ; 1.901
09.12.1988 ; 1.89596
10.12.1988 ; 1.89088
11.12.1988 ; 1.88575
12.12.1988 ; 1.88059
13.12.1988 ; 1.87539
14.12.1988 ; 1.87015
15.12.1988 ; 1.86487
16.12.1988 ; 1.85955
17.12.1988 ; 1.85419
18.12.1988 ; 1.84879
19.12.1988 ; 1.84335
20.12.1988 ; 1.83787
21.12.1988 ; 1.83235
22.12.1988 ; 1.82678
23.12.1988 ; 1.82118
24.12.1988 ; 1.81554
25.12.1988 ; 1.80986
26.12.1988 ; 1.80414
27.12.1988 ; 1.79838
28.12.1988 ; 1.79258
29.12.1988 ; 1.78674
30.12.1988 ; 1.78085
31.12.1988 ; 1.77493
01.01.1989 ; 1.76897
02.01.1989 ; 1.76297
03.01.1989 ; 1.75693
04.01.1989 ; 1.75085
05.01.1989 ; 1.74473
06.01.1989 ; 1.73856
07.01.1989 ; 1.73236
08.01.1989 ; 1.72612
09.01.1989 ; 1.71984
10.01.1989 ; 1.71353
11.01.1989 ; 1.70717
12.01.1989 ; 1.70077
13.01.1989 ; 1.69433
14.01.1989 ; 1.68786
15.01.1989 ; 1.68135
16.01.1989 ; 1.6748
17.01.1989 ; 1.66821
18.01.1989 ; 1.66158
19.01.1989 ; 1.65491
20.01.1989 ; 1.64821
21.01.1989 ; 1.64147
22.01.1989 ; 1.63469
23.01.1989 ; 1.62787
24.01.1989 ; 1.62102
25.01.1989 ; 1.61413
26.01.1989 ; 1.60721
27.01.1989 ; 1.60025
28.01.1989 ; 1.59325
29.01.1989 ; 1.58622
30.01.1989 ; 1.57915
31.01.1989 ; 1.57205
01.02.1989 ; 1.56491
02.02.1989 ; 1.55774
03.02.1989 ; 1.55054
04.02.1989 ; 1.5433
05.02.1989 ; 1.53602
06.02.1989 ; 1.52872
07.02.1989 ; 1.52138
08.02.1989 ; 1.51401
09.02.1989 ; 1.50661
10.02.1989 ; 1.49918
11.02.1989 ; 1.49171
12.02.1989 ; 1.48422
13.02.1989 ; 1.47669
14.02.1989 ; 1.46914
15.02.1989 ; 1.46155
16.02.1989 ; 1.45394
17.02.1989 ; 1.4463
18.02.1989 ; 1.43863
19.02.1989 ; 1.43093
20.02.1989 ; 1.42321
21.02.1989 ; 1.41546
22.02.1989 ; 1.40768
23.02.1989 ; 1.39988
24.02.1989 ; 1.39206
25.02.1989 ; 1.38421
26.02.1989 ; 1.37633
27.02.1989 ; 1.36844
28.02.1989 ; 1.36052
01.03.1989 ; 1.35258
02.03.1989 ; 1.34462
03.03.1989 ; 1.33663
04.03.1989 ; 1.32863
05.03.1989 ; 1.32061
06.03.1989 ; 1.31257
07.03.1989 ; 1.30451
08.03.1989 ; 1.29644
09.03.1989 ; 1.28835
10.03.1989 ; 1.28024
11.03.1989 ; 1.27212
12.03.1989 ; 1.26398
13.03.1989 ; 1.25583
14.03.1989 ; 1.24767
15.03.1989 ; 1.2395
16.03.1989 ; 1.23131
17.03.1989 ; 1.22312
18.03.1989 ; 1.21492
19.03.1989 ; 1.20671
20.03.1989 ; 1.19849
21.03.1989 ; 1.19027
22.03.1989 ; 1.18204
23.03.1989 ; 1.17381
24.03.1989 ; 1.16557
25.03.1989 ; 1.15733
26.03.1989 ; 1.14909
27.03.1989 ; 1.14085
28.03.1989 ; 1.13262
29.03.1989 ; 1.12438
30.03.1989 ; 1.11615
31.03.1989 ; 1.10792
01.04.1989 ; 1.0997
02.04.1989 ; 1.09149
03.04.1989 ; 1.08328
04.04.1989 ; 1.07509
05.04.1989 ; 1.0669
06.04.1989 ; 1.05873
07.04.1989 ; 1.05057
08.04.1989 ; 1.04243
09.04.1989 ; 1.03431
10.04.1989 ; 1.0262
11.04.1989 ; 1.01812
12.04.1989 ; 1.01005
13.04.1989 ; 1.00201
14.04.1989 ; 0.993995
15.04.1989 ; 0.986006
16.04.1989 ; 0.978046
17.04.1989 ; 0.970116
18.04.1989 ; 0.962219
19.04.1989 ; 0.954356
20.04.1989 ; 0.946529
21.04.1989 ; 0.93874
22.04.1989 ; 0.930991
23.04.1989 ; 0.923285
24.04.1989 ; 0.915623
25.04.1989 ; 0.908008
26.04.1989 ; 0.900442
27.04.1989 ; 0.892927
28.04.1989 ; 0.885466
29.04.1989 ; 0.878062
30.04.1989 ; 0.870716
01.05.1989 ; 0.863431
02.05.1989 ; 0.856209
03.05.1989 ; 0.849055
04.05.1989 ; 0.841969
05.05.1989 ; 0.834956
06.05.1989 ; 0.828018
07.05.1989 ; 0.821157
08.05.1989 ; 0.814377
09.05.1989 ; 0.807681
10.05.1989 ; 0.801071
11.05.1989 ; 0.794552
12.05.1989 ; 0.788125
13.05.1989 ; 0.781796
14.05.1989 ; 0.775566
15.05.1989 ; 0.769439
16.05.1989 ; 0.763418
17.05.1989 ; 0.757508
18.05.1989 ; 0.751711
19.05.1989 ; 0.746031
20.05.1989 ; 0.740471
21.05.1989 ; 0.735036
22.05.1989 ; 0.729728
23.05.1989 ; 0.724552
24.05.1989 ; 0.719511
25.05.1989 ; 0.714608
26.05.1989 ; 0.709848
27.05.1989 ; 0.705233
28.05.1989 ; 0.700768
29.05.1989 ; 0.696457
30.05.1989 ; 0.692302
31.05.1989 ; 0.688307
01.06.1989 ; 0.684476
02.06.1989 ; 0.680813
03.06.1989 ; 0.67732
04.06.1989 ; 0.674
05.06.1989 ; 0.670858
06.06.1989 ; 0.667895
07.06.1989 ; 0.665116
08.06.1989 ; 0.662522
09.06.1989 ; 0.660117
10.06.1989 ; 0.657903
11.06.1989 ; 0.655882
12.06.1989 ; 0.654057
13.06.1989 ; 0.65243
14.06.1989 ; 0.651002
15.06.1989 ; 0.649775
16.06.1989 ; 0.648751
17.06.1989 ; 0.647931
18.06.1989 ; 0.647317
19.06.1989 ; 0.646908
20.06.1989 ; 0.646706
21.06.1989 ; 0.64671
22.06.1989 ; 0.646922
23.06.1989 ; 0.647341
24.06.1989 ; 0.647967
25.06.1989 ; 0.648799
26.06.1989 ; 0.649836
27.06.1989 ; 0.651079
28.06.1989 ; 0.652525
29.06.1989 ; 0.654173
30.06.1989 ; 0.656022
01.07.1989 ; 0.65807
02.07.1989 ; 0.660315
03.07.1989 ; 0.662755
04.07.1989 ; 0.665387
05.07.1989 ; 0.66821
06.07.1989 ; 0.671221
07.07.1989 ; 0.674417
08.07.1989 ; 0.677794
09.07.1989 ; 0.681352
10.07.1989 ; 0.685085
11.07.1989 ; 0.688991
12.07.1989 ; 0.693067
13.07.1989 ; 0.69731
14.07.1989 ; 0.701716
15.07.1989 ; 0.706282
16.07.1989 ; 0.711004
17.07.1989 ; 0.715878
18.07.1989 ; 0.720902
19.07.1989 ; 0.726072
20.07.1989 ; 0.731384
21.07.1989 ; 0.736834
22.07.1989 ; 0.74242
23.07.1989 ; 0.748137
24.07.1989 ; 0.753982
25.07.1989 ; 0.759951
26.07.1989 ; 0.766041
27.07.1989 ; 0.772249
28.07.1989 ; 0.778571
29.07.1989 ; 0.785004
30.07.1989 ; 0.791544
31.07.1989 ; 0.798188
01.08.1989 ; 0.804933
02.08.1989 ; 0.811775
03.08.1989 ; 0.818712
04.08.1989 ; 0.825741
05.08.1989 ; 0.832857
06.08.1989 ; 0.84006
07.08.1989 ; 0.847344
08.08.1989 ; 0.854708
09.08.1989 ; 0.862149
10.08.1989 ; 0.869664
11.08.1989 ; 0.87725
12.08.1989 ; 0.884905
13.08.1989 ; 0.892626
14.08.1989 ; 0.900411
15.08.1989 ; 0.908256
16.08.1989 ; 0.91616
17.08.1989 ; 0.924121
18.08.1989 ; 0.932135
19.08.1989 ; 0.940201
20.08.1989 ; 0.948317
21.08.1989 ; 0.95648
22.08.1989 ; 0.964688
23.08.1989 ; 0.972939
24.08.1989 ; 0.981232
25.08.1989 ; 0.989564
26.08.1989 ; 0.997932
27.08.1989 ; 1.00634
28.08.1989 ; 1.01477
29.08.1989 ; 1.02324
30.08.1989 ; 1.03174
31.08.1989 ; 1.04027
01.09.1989 ; 1.04883
02.09.1989 ; 1.05741
03.09.1989 ; 1.06601
04.09.1989 ; 1.07464
05.09.1989 ; 1.08328
06.09.1989 ; 1.09194
07.09.1989 ; 1.10063
08.09.1989 ; 1.10932
09.09.1989 ; 1.11804
10.09.1989 ; 1.12676
11.09.1989 ; 1.1355
12.09.1989 ; 1.14425
13.09.1989 ; 1.15301
14.09.1989 ; 1.16177
15.09.1989 ; 1.17054
16.09.1989 ; 1.17932
17.09.1989 ; 1.18811
18.09.1989 ; 1.19689
19.09.1989 ; 1.20568
20.09.1989 ; 1.21447
21.09.1989 ; 1.22326
22.09.1989 ; 1.23205
23.09.1989 ; 1.24083
24.09.1989 ; 1.24962
25.09.1989 ; 1.2584
26.09.1989 ; 1.26717
27.09.1989 ; 1.27594
28.09.1989 ; 1.2847
29.09.1989 ; 1.29346
30.09.1989 ; 1.3022
01.10.1989 ; 1.31094
02.10.1989 ; 1.31966
03.10.1989 ; 1.32838
04.10.1989 ; 1.33708
05.10.1989 ; 1.34577
06.10.1989 ; 1.35444
07.10.1989 ; 1.3631
08.10.1989 ; 1.37175
09.10.1989 ; 1.38038
10.10.1989 ; 1.38899
11.10.1989 ; 1.39758
12.10.1989 ; 1.40616
13.10.1989 ; 1.41472
14.10.1989 ; 1.42325
15.10.1989 ; 1.43177
16.10.1989 ; 1.44027
17.10.1989 ; 1.44874
18.10.1989 ; 1.45719
19.10.1989 ; 1.46562
20.10.1989 ; 1.47402
21.10.1989 ; 1.4824
22.10.1989 ; 1.49076
23.10.1989 ; 1.49908
24.10.1989 ; 1.50739
25.10.1989 ; 1.51566
26.10.1989 ; 1.52391
27.10.1989 ; 1.53213
28.10.1989 ; 1.54032
29.10.1989 ; 1.54849
30.10.1989 ; 1.55662
31.10.1989 ; 1.56472
01.11.1989 ; 1.57279
02.11.1989 ; 1.58083
03.11.1989 ; 1.58884
04.11.1989 ; 1.59682
05.11.1989 ; 1.60476
06.11.1989 ; 1.61268
07.11.1989 ; 1.62055
08.11.1989 ; 1.6284
09.11.1989 ; 1.63621
10.11.1989 ; 1.64398
11.11.1989 ; 1.65172
12.11.1989 ; 1.65942
13.11.1989 ; 1.66709
14.11.1989 ; 1.67472
15.11.1989 ; 1.68231
16.11.1989 ; 1.68986
17.11.1989 ; 1.69738
18.11.1989 ; 1.70486
19.11.1989 ; 1.7123
20.11.1989 ; 1.7197
21.11.1989 ; 1.72706
22.11.1989 ; 1.73438
23.11.1989 ; 1.74166
24.11.1989 ; 1.7489
25.11.1989 ; 1.7561
26.11.1989 ; 1.76326
27.11.1989 ; 1.77038
28.11.1989 ; 1.77746
29.11.1989 ; 1.78449
30.11.1989 ; 1.79149
01.12.1989 ; 1.79843
02.12.1989 ; 1.80534
03.12.1989 ; 1.81221
04.12.1989 ; 1.81903
05.12.1989 ; 1.8258
06.12.1989 ; 1.83253
07.12.1989 ; 1.83922
08.12.1989 ; 1.84587
09.12.1989 ; 1.85247
10.12.1989 ; 1.85902
11.12.1989 ; 1.86553
12.12.1989 ; 1.872
13.12.1989 ; 1.87842
14.12.1989 ; 1.88479
15.12.1989 ; 1.89112
16.12.1989 ; 1.8974
17.12.1989 ; 1.90364
18.12.1989 ; 1.90983
19.12.1989 ; 1.91597
20.12.1989 ; 1.92207
21.12.1989 ; 1.92812
22.12.1989 ; 1.93413
23.12.1989 ; 1.94008
24.12.1989 ; 1.946
25.12.1989 ; 1.95186
26.12.1989 ; 1.95767
27.12.1989 ; 1.96344
28.12.1989 ; 1.96917
29.12.1989 ; 1.97484
30.12.1989 ; 1.98047
31.12.1989 ; 1.98605
01.01.1990 ; 1.99158
02.01.1990 ; 1.99706
03.01.1990 ; 2.0025
04.01.1990 ; 2.00789
05.01.1990 ; 2.01323
06.01.1990 ; 2.01852
07.01.1990 ; 2.02377
08.01.1990 ; 2.02897
09.01.1990 ; 2.03412
10.01.1990 ; 2.03922
11.01.1990 ; 2.04428
12.01.1990 ; 2.04928
13.01.1990 ; 2.05424
14.01.1990 ; 2.05916
15.01.1990 ; 2.06402
16.01.1990 ; 2.06884
17.01.1990 ; 2.07361
18.01.1990 ; 2.07833
19.01.1990 ; 2.08301
20.01.1990 ; 2.08764
21.01.1990 ; 2.09222
22.01.1990 ; 2.09676
23.01.1990 ; 2.10124
24.01.1990 ; 2.10569
25.01.1990 ; 2.11008
26.01.1990 ; 2.11443
27.01.1990 ; 2.11873
28.01.1990 ; 2.12299
29.01.1990 ; 2.1272
30.01.1990 ; 2.13136
31.01.1990 ; 2.13548
01.02.1990 ; 2.13955
02.02.1990 ; 2.14358
03.02.1990 ; 2.14756
04.02.1990 ; 2.1515
05.02.1990 ; 2.15539
06.02.1990 ; 2.15924
07.02.1990 ; 2.16304
08.02.1990 ; 2.1668
