time (days); x ; y ; r ; f ; E ; M ; P
2145 ; -33.0213 ; -2.08429 ; 33.087 ; -3.07856 ; 3.69428e+08 ; 3.69428e+08 ; 27410.9
2146 ; -34.9771 ; -0.286235 ; 34.9783 ; -3.13341 ; 3.696e+08 ; 3.696e+08 ; 27410.9
2147 ; -33.9588 ; 1.5372 ; 33.9936 ; 3.09636 ; 3.69773e+08 ; 3.69773e+08 ; 27410.9
2148 ; -29.7826 ; 3.21094 ; 29.9552 ; 3.03419 ; 3.69945e+08 ; 3.69945e+08 ; 27410.9
2149 ; -21.4567 ; 4.40423 ; 21.904 ; 2.93914 ; 3.70117e+08 ; 3.70117e+08 ; 27410.9
2150 ; -3.49252 ; 2.88921 ; 4.53268 ; 2.45045 ; 3.70289e+08 ; 3.70289e+08 ; 27410.9
2151 ; -19.2224 ; -4.50602 ; 19.7435 ; -2.91134 ; 3.70462e+08 ; 3.70462e+08 ; 27410.9
2152 ; -28.5931 ; -3.48703 ; 28.805 ; -3.02024 ; 3.70634e+08 ; 3.70634e+08 ; 27410.9
2153 ; -33.4323 ; -1.86808 ; 33.4844 ; -3.08577 ; 3.70806e+08 ; 3.70806e+08 ; 27410.9
2154 ; -35.0111 ; -0.0578877 ; 35.0112 ; -3.13994 ; 3.70978e+08 ; 3.70978e+08 ; 27410.9
2155 ; -33.6217 ; 1.75742 ; 33.6676 ; 3.08937 ; 3.7115e+08 ; 3.7115e+08 ; 27410.9
2156 ; -29.0094 ; 3.39604 ; 29.2075 ; 3.02506 ; 3.71323e+08 ; 3.71323e+08 ; 27410.9
2157 ; -20.0058 ; 4.47884 ; 20.501 ; 2.92135 ; 3.71495e+08 ; 3.71495e+08 ; 27410.9
2158 ; -0.880893 ; -1.80362 ; 2.00724 ; -2.02512 ; 3.71667e+08 ; 3.71667e+08 ; 27410.9
2159 ; -20.7364 ; -4.44527 ; 21.2075 ; -2.93042 ; 3.71839e+08 ; 3.71839e+08 ; 27410.9
2160 ; -29.3986 ; -3.30563 ; 29.5839 ; -3.02962 ; 3.72012e+08 ; 3.72012e+08 ; 27410.9
2161 ; -33.794 ; -1.6491 ; 33.8342 ; -3.09283 ; 3.72184e+08 ; 3.72184e+08 ; 27410.9
2162 ; -35 ; 0.170535 ; 35.0004 ; 3.13672 ; 3.72356e+08 ; 3.72356e+08 ; 27410.9
2163 ; -33.2358 ; 1.97508 ; 33.2944 ; 3.08224 ; 3.72528e+08 ; 3.72528e+08 ; 27410.9
2164 ; -28.1717 ; 3.57358 ; 28.3974 ; 3.01542 ; 3.72701e+08 ; 3.72701e+08 ; 27410.9
2165 ; -18.426 ; 4.52447 ; 18.9733 ; 2.90081 ; 3.72873e+08 ; 3.72873e+08 ; 27410.9
2166 ; -5.46513 ; -3.40712 ; 6.4402 ; -2.58412 ; 3.73045e+08 ; 3.73045e+08 ; 27410.9
2167 ; -22.1297 ; -4.35856 ; 22.5548 ; -2.94713 ; 3.73217e+08 ; 3.73217e+08 ; 27410.9
2168 ; -30.1412 ; -3.11716 ; 30.3019 ; -3.03854 ; 3.73389e+08 ; 3.73389e+08 ; 27410.9
2169 ; -34.1074 ; -1.42777 ; 34.1373 ; -3.09976 ; 3.73562e+08 ; 3.73562e+08 ; 27410.9
2170 ; -34.9437 ; 0.398737 ; 34.9459 ; 3.13018 ; 3.73734e+08 ; 3.73734e+08 ; 27410.9
2171 ; -32.8 ; 2.18978 ; 32.873 ; 3.07493 ; 3.73906e+08 ; 3.73906e+08 ; 27410.9
2172 ; -27.2658 ; 3.74247 ; 27.5214 ; 3.00519 ; 3.74078e+08 ; 3.74078e+08 ; 27410.9
2173 ; -16.6961 ; 4.53311 ; 17.3005 ; 2.87648 ; 3.74251e+08 ; 3.74251e+08 ; 27410.9
2174 ; -8.69129 ; -3.98159 ; 9.5599 ; -2.71201 ; 3.74423e+08 ; 3.74423e+08 ; 27410.9
2175 ; -23.4159 ; -4.25072 ; 23.7986 ; -2.96202 ; 3.74595e+08 ; 3.74595e+08 ; 27410.9
2176 ; -30.8237 ; -2.92247 ; 30.962 ; -3.04706 ; 3.74767e+08 ; 3.74767e+08 ; 27410.9
2177 ; -34.3733 ; -1.20445 ; 34.3944 ; -3.10657 ; 3.74939e+08 ; 3.74939e+08 ; 27410.9
2178 ; -34.842 ; 0.626422 ; 34.8476 ; 3.12362 ; 3.75112e+08 ; 3.75112e+08 ; 27410.9
2179 ; -32.3131 ; 2.40106 ; 32.4022 ; 3.06742 ; 3.75284e+08 ; 3.75284e+08 ; 27410.9
2180 ; -26.2874 ; 3.90139 ; 26.5753 ; 2.99426 ; 3.75456e+08 ; 3.75456e+08 ; 27410.9
2181 ; -14.7865 ; 4.4927 ; 15.454 ; 2.84662 ; 3.75628e+08 ; 3.75628e+08 ; 27410.9
2182 ; -11.3392 ; -4.28102 ; 12.1204 ; -2.78059 ; 3.75801e+08 ; 3.75801e+08 ; 27410.9
2183 ; -24.6057 ; -4.12535 ; 24.9491 ; -2.97548 ; 3.75973e+08 ; 3.75973e+08 ; 27410.9
2184 ; -31.4488 ; -2.72232 ; 31.5664 ; -3.05524 ; 3.76145e+08 ; 3.76145e+08 ; 27410.9
2185 ; -34.5925 ; -0.979489 ; 34.6063 ; -3.11329 ; 3.76317e+08 ; 3.76317e+08 ; 27410.9
2186 ; -34.6947 ; 0.853285 ; 34.7052 ; 3.117 ; 3.7649e+08 ; 3.7649e+08 ; 27410.9
2187 ; -31.7735 ; 2.60843 ; 31.8804 ; 3.05968 ; 3.76662e+08 ; 3.76662e+08 ; 27410.9
2188 ; -25.2314 ; 4.04877 ; 25.5542 ; 2.98248 ; 3.76834e+08 ; 3.76834e+08 ; 27410.9
2189 ; -12.6529 ; 4.38371 ; 13.3908 ; 2.80808 ; 3.77006e+08 ; 3.77006e+08 ; 27410.9
2190 ; -13.6265 ; -4.44203 ; 14.3323 ; -2.82647 ; 3.77178e+08 ; 3.77178e+08 ; 27410.9
2191 ; -25.7077 ; -3.98522 ; 26.0148 ; -2.9878 ; 3.77351e+08 ; 3.77351e+08 ; 27410.9
2192 ; -32.0184 ; -2.51737 ; 32.1172 ; -3.06313 ; 3.77523e+08 ; 3.77523e+08 ; 27410.9
2193 ; -34.7654 ; -0.753218 ; 34.7735 ; -3.11993 ; 3.77695e+08 ; 3.77695e+08 ; 27410.9
2194 ; -34.5014 ; 1.07902 ; 34.5183 ; 3.11033 ; 3.77867e+08 ; 3.77867e+08 ; 27410.9
2195 ; -31.1797 ; 2.81134 ; 31.3062 ; 3.05167 ; 3.7804e+08 ; 3.7804e+08 ; 27410.9
2196 ; -24.0915 ; 4.18268 ; 24.4519 ; 2.96969 ; 3.78212e+08 ; 3.78212e+08 ; 27410.9
2197 ; -10.223 ; 4.17075 ; 11.041 ; 2.75423 ; 3.78384e+08 ; 3.78384e+08 ; 27410.9
2198 ; -15.6544 ; -4.51761 ; 16.2932 ; -2.86064 ; 3.78556e+08 ; 3.78556e+08 ; 27410.9
2199 ; -26.7287 ; -3.83253 ; 27.0021 ; -2.99918 ; 3.78728e+08 ; 3.78728e+08 ; 27410.9
2200 ; -32.5345 ; -2.30821 ; 32.6163 ; -3.07076 ; 3.78901e+08 ; 3.78901e+08 ; 27410.9
2201 ; -34.8925 ; -0.525954 ; 34.8964 ; -3.12652 ; 3.79073e+08 ; 3.79073e+08 ; 27410.9
2202 ; -34.2617 ; 1.3033 ; 34.2865 ; 3.10357 ; 3.79245e+08 ; 3.79245e+08 ; 27410.9
2203 ; -30.5295 ; 3.00916 ; 30.6775 ; 3.04334 ; 3.79417e+08 ; 3.79417e+08 ; 27410.9
2204 ; -22.8603 ; 4.30069 ; 23.2613 ; 2.95564 ; 3.7959e+08 ; 3.7959e+08 ; 27410.9
2205 ; -7.35947 ; 3.77685 ; 8.27203 ; 2.66744 ; 3.79762e+08 ; 3.79762e+08 ; 27410.9
2206 ; -17.4802 ; -4.53451 ; 18.0588 ; -2.88778 ; 3.79934e+08 ; 3.79934e+08 ; 27410.9
2207 ; -27.6745 ; -3.66903 ; 27.9167 ; -3.00978 ; 3.80106e+08 ; 3.80106e+08 ; 27410.9
2208 ; -32.9987 ; -2.09536 ; 33.0652 ; -3.07818 ; 3.80279e+08 ; 3.80279e+08 ; 27410.9
2209 ; -34.9741 ; -0.298004 ; 34.9754 ; -3.13307 ; 3.80451e+08 ; 3.80451e+08 ; 27410.9
2210 ; -33.9749 ; 1.52578 ; 34.0092 ; 3.09671 ; 3.80623e+08 ; 3.80623e+08 ; 27410.9
2211 ; -29.8208 ; 3.20121 ; 29.9921 ; 3.03465 ; 3.80795e+08 ; 3.80795e+08 ; 27410.9
2212 ; -21.5283 ; 4.39971 ; 21.9733 ; 2.94 ; 3.80967e+08 ; 3.80967e+08 ; 27410.9
2213 ; -3.71739 ; 2.95715 ; 4.75013 ; 2.46961 ; 3.8114e+08 ; 3.8114e+08 ; 27410.9
2214 ; -19.1408 ; -4.50833 ; 19.6645 ; -2.91027 ; 3.81312e+08 ; 3.81312e+08 ; 27410.9
2215 ; -28.5498 ; -3.49618 ; 28.7631 ; -3.01974 ; 3.81484e+08 ; 3.81484e+08 ; 27410.9
2216 ; -33.4123 ; -1.8793 ; 33.4651 ; -3.08541 ; 3.81656e+08 ; 3.81656e+08 ; 27410.9
2217 ; -35.0105 ; -0.0696679 ; 35.0106 ; -3.1396 ; 3.81829e+08 ; 3.81829e+08 ; 27410.9
2218 ; -33.6403 ; 1.74612 ; 33.6856 ; 3.08973 ; 3.82001e+08 ; 3.82001e+08 ; 27410.9
2219 ; -29.0508 ; 3.38667 ; 29.2476 ; 3.02554 ; 3.82173e+08 ; 3.82173e+08 ; 27410.9
2220 ; -20.0836 ; 4.47564 ; 20.5763 ; 2.92233 ; 3.82345e+08 ; 3.82345e+08 ; 27410.9
2221 ; -0.55187 ; -1.59637 ; 1.68907 ; -1.90364 ; 3.82517e+08 ; 3.82517e+08 ; 27410.9
2222 ; -20.6614 ; -4.44908 ; 21.135 ; -2.9295 ; 3.8269e+08 ; 3.8269e+08 ; 27410.9
2223 ; -29.3586 ; -3.31517 ; 29.5452 ; -3.02915 ; 3.82862e+08 ; 3.82862e+08 ; 27410.9
2224 ; -33.7766 ; -1.66046 ; 33.8173 ; -3.09247 ; 3.83034e+08 ; 3.83034e+08 ; 27410.9
2225 ; -35.0017 ; 0.158758 ; 35.002 ; 3.13706 ; 3.83206e+08 ; 3.83206e+08 ; 27410.9
2226 ; -33.2569 ; 1.96393 ; 33.3149 ; 3.08261 ; 3.83379e+08 ; 3.83379e+08 ; 27410.9
2227 ; -28.2165 ; 3.56463 ; 28.4408 ; 3.01593 ; 3.83551e+08 ; 3.83551e+08 ; 27410.9
2228 ; -18.5109 ; 4.52294 ; 19.0555 ; 2.90195 ; 3.83723e+08 ; 3.83723e+08 ; 27410.9
2229 ; -5.27473 ; -3.36389 ; 6.25608 ; -2.57389 ; 3.83895e+08 ; 3.83895e+08 ; 27410.9
2230 ; -22.0605 ; -4.36358 ; 22.4879 ; -2.94631 ; 3.84068e+08 ; 3.84068e+08 ; 27410.9
2231 ; -30.1044 ; -3.12704 ; 30.2663 ; -3.03809 ; 3.8424e+08 ; 3.8424e+08 ; 27410.9
2232 ; -34.0924 ; -1.43924 ; 34.1228 ; -3.0994 ; 3.84412e+08 ; 3.84412e+08 ; 27410.9
2233 ; -34.9477 ; 0.386979 ; 34.9498 ; 3.13052 ; 3.84584e+08 ; 3.84584e+08 ; 27410.9
2234 ; -32.8237 ; 2.17879 ; 32.896 ; 3.07531 ; 3.84756e+08 ; 3.84756e+08 ; 27410.9
2235 ; -27.3142 ; 3.73399 ; 27.5683 ; 3.00573 ; 3.84929e+08 ; 3.84929e+08 ; 27410.9
2236 ; -16.7894 ; 4.53374 ; 17.3907 ; 2.87785 ; 3.85101e+08 ; 3.85101e+08 ; 27410.9
2237 ; -8.54187 ; -3.96059 ; 9.4154 ; -2.70743 ; 3.85273e+08 ; 3.85273e+08 ; 27410.9
2238 ; -23.352 ; -4.25673 ; 23.7368 ; -2.96129 ; 3.85445e+08 ; 3.85445e+08 ; 27410.9
2239 ; -30.79 ; -2.93265 ; 30.9293 ; -3.04663 ; 3.85618e+08 ; 3.85618e+08 ; 27410.9
2240 ; -34.3608 ; -1.21601 ; 34.3823 ; -3.10622 ; 3.8579e+08 ; 3.8579e+08 ; 27410.9
2241 ; -34.8483 ; 0.614697 ; 34.8537 ; 3.12396 ; 3.85962e+08 ; 3.85962e+08 ; 27410.9
2242 ; -32.3395 ; 2.39026 ; 32.4277 ; 3.06782 ; 3.86134e+08 ; 3.86134e+08 ; 27410.9
2243 ; -26.3397 ; 3.89346 ; 26.6259 ; 2.99484 ; 3.86306e+08 ; 3.86306e+08 ; 27410.9
2244 ; -14.89 ; 4.49625 ; 15.554 ; 2.84833 ; 3.86479e+08 ; 3.86479e+08 ; 27410.9
2245 ; -11.2126 ; -4.26962 ; 11.998 ; -2.77776 ; 3.86651e+08 ; 3.86651e+08 ; 27410.9
2246 ; -24.5466 ; -4.1322 ; 24.8919 ; -2.97482 ; 3.86823e+08 ; 3.86823e+08 ; 27410.9
2247 ; -31.4179 ; -2.73276 ; 31.5365 ; -3.05483 ; 3.86995e+08 ; 3.86995e+08 ; 27410.9
2248 ; -34.5823 ; -0.991125 ; 34.5965 ; -3.11294 ; 3.87168e+08 ; 3.87168e+08 ; 27410.9
2249 ; -34.7034 ; 0.841611 ; 34.7136 ; 3.11735 ; 3.8734e+08 ; 3.8734e+08 ; 27410.9
2250 ; -31.8027 ; 2.59784 ; 31.9086 ; 3.06009 ; 3.87512e+08 ; 3.87512e+08 ; 27410.9
2251 ; -25.2878 ; 4.04148 ; 25.6088 ; 2.98311 ; 3.87684e+08 ; 3.87684e+08 ; 27410.9
2252 ; -12.7694 ; 4.39146 ; 13.5034 ; 2.81036 ; 3.87857e+08 ; 3.87857e+08 ; 27410.9
2253 ; -13.5155 ; -4.43612 ; 14.2249 ; -2.82445 ; 3.88029e+08 ; 3.88029e+08 ; 27410.9
2254 ; -25.6529 ; -3.99277 ; 25.9618 ; -2.98719 ; 3.88201e+08 ; 3.88201e+08 ; 27410.9
2255 ; -31.9904 ; -2.52804 ; 32.0901 ; -3.06273 ; 3.88373e+08 ; 3.88373e+08 ; 27410.9
2256 ; -34.7576 ; -0.764914 ; 34.766 ; -3.11959 ; 3.88545e+08 ; 3.88545e+08 ; 27410.9
2257 ; -34.5125 ; 1.06741 ; 34.529 ; 3.11067 ; 3.88718e+08 ; 3.88718e+08 ; 27410.9
2258 ; -31.2117 ; 2.80099 ; 31.3371 ; 3.05209 ; 3.8889e+08 ; 3.8889e+08 ; 27410.9
2259 ; -24.1525 ; 4.17614 ; 24.5109 ; 2.97038 ; 3.89062e+08 ; 3.89062e+08 ; 27410.9
2260 ; -10.3573 ; 4.1852 ; 11.1709 ; 2.75757 ; 3.89234e+08 ; 3.89234e+08 ; 27410.9
2261 ; -15.5551 ; -4.51532 ; 16.1972 ; -2.85908 ; 3.89407e+08 ; 3.89407e+08 ; 27410.9
2262 ; -26.678 ; -3.84068 ; 26.953 ; -2.99861 ; 3.89579e+08 ; 3.89579e+08 ; 27410.9
2263 ; -32.5092 ; -2.31909 ; 32.5918 ; -3.07038 ; 3.89751e+08 ; 3.89751e+08 ; 27410.9
2264 ; -34.887 ; -0.537693 ; 34.8912 ; -3.12618 ; 3.89923e+08 ; 3.89923e+08 ; 27410.9
2265 ; -34.2752 ; 1.29177 ; 34.2996 ; 3.10392 ; 3.90096e+08 ; 3.90096e+08 ; 27410.9
2266 ; -30.5645 ; 2.99909 ; 30.7113 ; 3.04378 ; 3.90268e+08 ; 3.90268e+08 ; 27410.9
2267 ; -22.9262 ; 4.29504 ; 23.325 ; 2.9564 ; 3.9044e+08 ; 3.9044e+08 ; 27410.9
2268 ; -7.52153 ; 3.80397 ; 8.42873 ; 2.67336 ; 3.90612e+08 ; 3.90612e+08 ; 27410.9
2269 ; -17.3903 ; -4.53479 ; 17.9719 ; -2.88651 ; 3.90784e+08 ; 3.90784e+08 ; 27410.9
2270 ; -27.6275 ; -3.6777 ; 27.8712 ; -3.00925 ; 3.90957e+08 ; 3.90957e+08 ; 27410.9
2271 ; -32.976 ; -2.10642 ; 33.0432 ; -3.0778 ; 3.91129e+08 ; 3.91129e+08 ; 27410.9
2272 ; -34.971 ; -0.309771 ; 34.9724 ; -3.13273 ; 3.91301e+08 ; 3.91301e+08 ; 27410.9
2273 ; -33.9909 ; 1.51436 ; 34.0246 ; 3.09707 ; 3.91473e+08 ; 3.91473e+08 ; 27410.9
2274 ; -29.8588 ; 3.19146 ; 30.0289 ; 3.03511 ; 3.91646e+08 ; 3.91646e+08 ; 27410.9
2275 ; -21.5996 ; 4.39513 ; 22.0422 ; 2.94085 ; 3.91818e+08 ; 3.91818e+08 ; 27410.9
2276 ; -3.93715 ; 3.02103 ; 4.96264 ; 2.4871 ; 3.9199e+08 ; 3.9199e+08 ; 27410.9
2277 ; -19.0587 ; -4.51056 ; 19.5852 ; -2.9092 ; 3.92162e+08 ; 3.92162e+08 ; 27410.9
2278 ; -28.5063 ; -3.5053 ; 28.721 ; -3.01924 ; 3.92334e+08 ; 3.92334e+08 ; 27410.9
2279 ; -33.3922 ; -1.89051 ; 33.4457 ; -3.08504 ; 3.92507e+08 ; 3.92507e+08 ; 27410.9
2280 ; -35.0097 ; -0.0814482 ; 35.0098 ; -3.13927 ; 3.92679e+08 ; 3.92679e+08 ; 27410.9
2281 ; -33.6587 ; 1.73482 ; 33.7034 ; 3.0901 ; 3.92851e+08 ; 3.92851e+08 ; 27410.9
2282 ; -29.0921 ; 3.37728 ; 29.2874 ; 3.02602 ; 3.93023e+08 ; 3.93023e+08 ; 27410.9
2283 ; -20.1611 ; 4.47237 ; 20.6512 ; 2.9233 ; 3.93196e+08 ; 3.93196e+08 ; 27410.9
2284 ; -0.206387 ; -1.33918 ; 1.35499 ; -1.72371 ; 3.93368e+08 ; 3.93368e+08 ; 27410.9
2285 ; -20.5861 ; -4.45283 ; 21.0622 ; -2.92857 ; 3.9354e+08 ; 3.9354e+08 ; 27410.9
2286 ; -29.3185 ; -3.32469 ; 29.5064 ; -3.02868 ; 3.93712e+08 ; 3.93712e+08 ; 27410.9
2287 ; -33.759 ; -1.6718 ; 33.8003 ; -3.09211 ; 3.93885e+08 ; 3.93885e+08 ; 27410.9
2288 ; -35.0032 ; 0.14698 ; 35.0036 ; 3.13739 ; 3.94057e+08 ; 3.94057e+08 ; 27410.9
2289 ; -33.2779 ; 1.95276 ; 33.3351 ; 3.08298 ; 3.94229e+08 ; 3.94229e+08 ; 27410.9
2290 ; -28.2612 ; 3.55565 ; 28.484 ; 3.01644 ; 3.94401e+08 ; 3.94401e+08 ; 27410.9
2291 ; -18.5954 ; 4.52131 ; 19.1372 ; 2.90308 ; 3.94573e+08 ; 3.94573e+08 ; 27410.9
2292 ; -5.08116 ; -3.31863 ; 6.0689 ; -2.56302 ; 3.94746e+08 ; 3.94746e+08 ; 27410.9
2293 ; -21.9911 ; -4.36855 ; 22.4208 ; -2.94549 ; 3.94918e+08 ; 3.94918e+08 ; 27410.9
2294 ; -30.0674 ; -3.1369 ; 30.2306 ; -3.03764 ; 3.9509e+08 ; 3.9509e+08 ; 27410.9
2295 ; -34.0773 ; -1.4507 ; 34.1082 ; -3.09905 ; 3.95262e+08 ; 3.95262e+08 ; 27410.9
2296 ; -34.9516 ; 0.375219 ; 34.9536 ; 3.13086 ; 3.95435e+08 ; 3.95435e+08 ; 27410.9
2297 ; -32.8473 ; 2.16779 ; 32.9188 ; 3.07569 ; 3.95607e+08 ; 3.95607e+08 ; 27410.9
2298 ; -27.3625 ; 3.72549 ; 27.6149 ; 3.00627 ; 3.95779e+08 ; 3.95779e+08 ; 27410.9
2299 ; -16.8822 ; 4.53424 ; 17.4805 ; 2.8792 ; 3.95951e+08 ; 3.95951e+08 ; 27410.9
2300 ; -8.39094 ; -3.9389 ; 9.26945 ; -2.7027 ; 3.96123e+08 ; 3.96123e+08 ; 27410.9
2301 ; -23.2878 ; -4.2627 ; 23.6747 ; -2.96055 ; 3.96296e+08 ; 3.96296e+08 ; 27410.9
2302 ; -30.756 ; -2.94281 ; 30.8965 ; -3.0462 ; 3.96468e+08 ; 3.96468e+08 ; 27410.9
2303 ; -34.3481 ; -1.22757 ; 34.37 ; -3.10587 ; 3.9664e+08 ; 3.9664e+08 ; 27410.9
2304 ; -34.8546 ; 0.602971 ; 34.8598 ; 3.12429 ; 3.96812e+08 ; 3.96812e+08 ; 27410.9
2305 ; -32.3657 ; 2.37944 ; 32.4531 ; 3.06821 ; 3.96985e+08 ; 3.96985e+08 ; 27410.9
2306 ; -26.3918 ; 3.8855 ; 26.6763 ; 2.99542 ; 3.97157e+08 ; 3.97157e+08 ; 27410.9
2307 ; -14.9929 ; 4.49962 ; 15.6535 ; 2.85003 ; 3.97329e+08 ; 3.97329e+08 ; 27410.9
2308 ; -11.0851 ; -4.25784 ; 11.8747 ; -2.77486 ; 3.97501e+08 ; 3.97501e+08 ; 27410.9
2309 ; -24.4872 ; -4.139 ; 24.8345 ; -2.97415 ; 3.97674e+08 ; 3.97674e+08 ; 27410.9
2310 ; -31.3869 ; -2.74319 ; 31.5065 ; -3.05441 ; 3.97846e+08 ; 3.97846e+08 ; 27410.9
2311 ; -34.572 ; -1.00276 ; 34.5866 ; -3.1126 ; 3.98018e+08 ; 3.98018e+08 ; 27410.9
2312 ; -34.712 ; 0.829933 ; 34.7219 ; 3.11769 ; 3.9819e+08 ; 3.9819e+08 ; 27410.9
2313 ; -31.8317 ; 2.58724 ; 31.9366 ; 3.06049 ; 3.98362e+08 ; 3.98362e+08 ; 27410.9
2314 ; -25.3441 ; 4.03416 ; 25.6631 ; 2.98374 ; 3.98535e+08 ; 3.98535e+08 ; 27410.9
2315 ; -12.8851 ; 4.39896 ; 13.6154 ; 2.8126 ; 3.98707e+08 ; 3.98707e+08 ; 27410.9
2316 ; -13.4039 ; -4.42999 ; 14.1169 ; -2.82239 ; 3.98879e+08 ; 3.98879e+08 ; 27410.9
2317 ; -25.5979 ; -4.00029 ; 25.9086 ; -2.98657 ; 3.99051e+08 ; 3.99051e+08 ; 27410.9
2318 ; -31.9622 ; -2.53871 ; 32.0628 ; -3.06233 ; 3.99224e+08 ; 3.99224e+08 ; 27410.9
2319 ; -34.7497 ; -0.776607 ; 34.7583 ; -3.11925 ; 3.99396e+08 ; 3.99396e+08 ; 27410.9
2320 ; -34.5235 ; 1.0558 ; 34.5396 ; 3.11102 ; 3.99568e+08 ; 3.99568e+08 ; 27410.9
2321 ; -31.2435 ; 2.79063 ; 31.3679 ; 3.05251 ; 3.9974e+08 ; 3.9974e+08 ; 27410.9
2322 ; -24.2132 ; 4.16956 ; 24.5696 ; 2.97106 ; 3.99912e+08 ; 3.99912e+08 ; 27410.9
2323 ; -10.4905 ; 4.1992 ; 11.2997 ; 2.76084 ; 4.00085e+08 ; 4.00085e+08 ; 27410.9
2324 ; -15.4553 ; -4.51287 ; 16.1007 ; -2.8575 ; 4.00257e+08 ; 4.00257e+08 ; 27410.9
2325 ; -26.627 ; -3.8488 ; 26.9037 ; -2.99804 ; 4.00429e+08 ; 4.00429e+08 ; 27410.9
2326 ; -32.4837 ; -2.32996 ; 32.5672 ; -3.06999 ; 4.00601e+08 ; 4.00601e+08 ; 27410.9
2327 ; -34.8815 ; -0.549431 ; 34.8858 ; -3.12584 ; 4.00774e+08 ; 4.00774e+08 ; 27410.9
2328 ; -34.2886 ; 1.28024 ; 34.3125 ; 3.10427 ; 4.00946e+08 ; 4.00946e+08 ; 27410.9
2329 ; -30.5993 ; 2.98901 ; 30.7449 ; 3.04422 ; 4.01118e+08 ; 4.01118e+08 ; 27410.9
2330 ; -22.9918 ; 4.28934 ; 23.3885 ; 2.95715 ; 4.0129e+08 ; 4.0129e+08 ; 27410.9
2331 ; -7.68173 ; 3.83015 ; 8.58365 ; 2.67906 ; 4.01463e+08 ; 4.01463e+08 ; 27410.9
2332 ; -17.3 ; -4.53496 ; 17.8845 ; -2.88522 ; 4.01635e+08 ; 4.01635e+08 ; 27410.9
2333 ; -27.5803 ; -3.68635 ; 27.8256 ; -3.00872 ; 4.01807e+08 ; 4.01807e+08 ; 27410.9
2334 ; -32.9532 ; -2.11747 ; 33.0211 ; -3.07742 ; 4.01979e+08 ; 4.01979e+08 ; 27410.9
2335 ; -34.9678 ; -0.321538 ; 34.9693 ; -3.1324 ; 4.02151e+08 ; 4.02151e+08 ; 27410.9
2336 ; -34.0067 ; 1.50293 ; 34.0399 ; 3.09743 ; 4.02324e+08 ; 4.02324e+08 ; 27410.9
2337 ; -29.8967 ; 3.18169 ; 30.0655 ; 3.03557 ; 4.02496e+08 ; 4.02496e+08 ; 27410.9
2338 ; -21.6707 ; 4.39048 ; 22.1109 ; 2.9417 ; 4.02668e+08 ; 4.02668e+08 ; 27410.9
2339 ; -4.15215 ; 3.08126 ; 5.17055 ; 2.50317 ; 4.0284e+08 ; 4.0284e+08 ; 27410.9
2340 ; -18.9763 ; -4.5127 ; 19.5055 ; -2.90812 ; 4.03013e+08 ; 4.03013e+08 ; 27410.9
2341 ; -28.4627 ; -3.5144 ; 28.6788 ; -3.01874 ; 4.03185e+08 ; 4.03185e+08 ; 27410.9
2342 ; -33.372 ; -1.90172 ; 33.4261 ; -3.08467 ; 4.03357e+08 ; 4.03357e+08 ; 27410.9
2343 ; -35.0088 ; -0.0932279 ; 35.009 ; -3.13893 ; 4.03529e+08 ; 4.03529e+08 ; 27410.9
2344 ; -33.677 ; 1.72351 ; 33.7211 ; 3.09046 ; 4.03701e+08 ; 4.03701e+08 ; 27410.9
2345 ; -29.1332 ; 3.36787 ; 29.3272 ; 3.0265 ; 4.03874e+08 ; 4.03874e+08 ; 27410.9
2346 ; -20.2383 ; 4.46902 ; 20.7258 ; 2.92426 ; 4.04046e+08 ; 4.04046e+08 ; 27410.9
2347 ; 0.149231 ; -1.00004 ; 1.01111 ; -1.42266 ; 4.04218e+08 ; 4.04218e+08 ; 27410.9
2348 ; -20.5105 ; -4.4565 ; 20.989 ; -2.92764 ; 4.0439e+08 ; 4.0439e+08 ; 27410.9
2349 ; -29.2782 ; -3.33418 ; 29.4674 ; -3.0282 ; 4.04563e+08 ; 4.04563e+08 ; 27410.9
2350 ; -33.7412 ; -1.68315 ; 33.7832 ; -3.09175 ; 4.04735e+08 ; 4.04735e+08 ; 27410.9
2351 ; -35.0047 ; 0.135202 ; 35.0049 ; 3.13773 ; 4.04907e+08 ; 4.04907e+08 ; 27410.9
2352 ; -33.2987 ; 1.94159 ; 33.3553 ; 3.08335 ; 4.05079e+08 ; 4.05079e+08 ; 27410.9
2353 ; -28.3056 ; 3.54665 ; 28.527 ; 3.01694 ; 4.05252e+08 ; 4.05252e+08 ; 27410.9
2354 ; -18.6796 ; 4.51959 ; 19.2186 ; 2.9042 ; 4.05424e+08 ; 4.05424e+08 ; 27410.9
2355 ; -4.88424 ; -3.27119 ; 5.87847 ; -2.55146 ; 4.05596e+08 ; 4.05596e+08 ; 27410.9
2356 ; -21.9214 ; -4.37346 ; 22.3534 ; -2.94467 ; 4.05768e+08 ; 4.05768e+08 ; 27410.9
2357 ; -30.0303 ; -3.14674 ; 30.1947 ; -3.03719 ; 4.0594e+08 ; 4.0594e+08 ; 27410.9
2358 ; -34.0621 ; -1.46215 ; 34.0934 ; -3.09869 ; 4.06113e+08 ; 4.06113e+08 ; 27410.9
2359 ; -34.9553 ; 0.363458 ; 34.9572 ; 3.1312 ; 4.06285e+08 ; 4.06285e+08 ; 27410.9
